source,distance (DIFF),type
Total,0.533333333333333,negative
Total,0.42056074766355156,negative
Total,0.5407725321888415,negative
Total,0.0,negative
Total,0.0,negative
Total,0.19999999999999996,negative
Total,0.75,negative
Total,0.36363636363636354,negative
Total,0.33333333333333326,negative
Total,0.0,negative
Total,0.0,negative
Total,0.56,negative
Total,0.4285714285714286,negative
Total,0.4754098360655743,negative
Total,0.39999999999999947,negative
Total,0.23809523809523814,negative
Total,0.43333333333333335,negative
Total,0.5454545454545452,negative
Total,0.37037037037037024,negative
Total,0.46153846153846145,negative
Total,0.35294117647058854,negative
Total,0.5,negative
Total,0.4305555555555556,negative
Total,0.625,negative
Total,0.31914893617021267,negative
Total,0.0,negative
Total,0.3999999999999999,negative
Total,0.5714285714285714,negative
Total,0.45999999999999996,negative
Total,0.0,negative
Total,0.47619047619047583,negative
Total,1.0,negative
Total,0.3333333333333335,negative
Total,0.38095238095238093,negative
Total,0.4222222222222223,negative
Total,0.0,negative
Total,0.4064171122994653,negative
Total,0.0,negative
Total,0.0,negative
Total,0.5,negative
Total,0.5384615384615388,negative
Total,0.5,negative
Total,0.5,negative
Total,0.5,negative
Total,0.5,negative
Total,0.5,negative
Total,0.5,negative
Total,0.5,negative
Total,1.0,negative
Total,0.0,negative
Total,0.0,negative
Total,0.5555555555555556,negative
Total,0.4545454545454546,negative
Total,0.1428571428571428,negative
Total,0.41666666666666674,negative
Total,0.33333333333333326,negative
Total,0.5,negative
Total,0.7184466019417479,negative
Total,2.0,negative
Total,0.6363636363636365,negative
Total,0.75,negative
Total,1.0,negative
Total,0.0,negative
Total,0.0,negative
Total,0.8,negative
Total,0.28571428571428537,negative
Total,0.6666666666666667,negative
Total,0.5909090909090908,negative
Total,0.55,negative
Total,1.0,negative
Total,0.0,negative
Total,0.5555555555555556,negative
Total,1.0,negative
Total,0.5,negative
Total,0.0,negative
Total,0.6666666666666666,negative
Total,1.0,negative
Total,1.0,negative
Total,0.5,negative
Total,0.125,negative
Total,0.4782608695652175,negative
Total,0.5522388059701497,negative
Total,0.5405405405405406,negative
Total,0.6396396396396398,negative
Total,0.5362318840579712,negative
Total,0.5522388059701497,negative
Total,0.5999999999999996,negative
Total,0.5522388059701497,negative
Total,0.5441176470588236,negative
Total,0.5522388059701497,negative
Total,0.5797101449275361,negative
Total,0.5869565217391306,negative
Total,0.6377952755905512,negative
Total,0.5522388059701497,negative
Total,0.6019007391763465,negative
Total,0.5522388059701497,negative
Total,0.581151832460733,negative
Total,0.5,negative
Total,0.5562499999999999,negative
Total,0.5522388059701497,negative
Total,0.5316455696202533,negative
Total,0.5522388059701497,negative
Total,0.5797101449275361,negative
Total,0.6476683937823831,negative
Total,0.5522388059701497,negative
Total,0.5428571428571429,negative
Total,0.5522388059701497,negative
Total,0.5522388059701497,negative
Total,0.5522388059701497,negative
Total,0.5522388059701497,negative
Total,0.5522388059701497,negative
Total,0.5779816513761469,negative
Total,0.5675675675675675,negative
Total,0.5700934579439252,negative
Total,0.5652173913043479,negative
Total,0.6443825441039925,negative
Total,0.5522388059701497,negative
Total,0.5588235294117647,negative
Total,0.5522388059701497,negative
Total,0.5522388059701497,negative
Total,0.5789473684210524,negative
Total,0.5571428571428572,negative
Total,0.5522388059701497,negative
Total,0.5465116279069766,negative
Total,0.6354166666666665,negative
Total,0.5441176470588236,negative
Total,0.6107871720116618,negative
Total,0.6292134831460676,negative
Total,0.5571428571428572,negative
Total,0.5891891891891894,negative
Total,0.6008230452674899,negative
Total,0.563380281690141,negative
Total,0.6038461538461541,negative
Total,0.5522388059701497,negative
Total,0.6363636363636362,negative
Total,0.5744680851063828,negative
Total,0.5522388059701497,negative
Total,0.5522388059701497,negative
Total,0.5522388059701497,negative
Total,0.5522388059701497,negative
Total,0.5968992248062013,negative
Total,0.5748031496062995,negative
Total,0.5113636363636362,negative
Total,0.579881656804734,negative
Total,0.53,negative
Total,0.6111111111111116,negative
Total,0.6603773584905668,negative
Total,0.5607476635514019,negative
Total,0.5571428571428572,negative
Total,0.6434782608695653,negative
Total,0.5641025641025641,negative
Total,0.5694444444444444,negative
Total,0.5839524517087666,negative
Total,0.5522388059701497,negative
Total,0.5441176470588236,negative
Total,0.5733333333333335,negative
Total,0.5652173913043479,negative
Total,0.5277777777777783,negative
Total,0.5522388059701497,negative
Total,0.5675675675675675,negative
Total,0.5522388059701497,negative
Total,0.5522388059701497,negative
Total,0.5522388059701497,negative
Total,0.5588235294117647,negative
Total,0.575,negative
Total,0.5522388059701497,negative
Total,0.6145833333333335,negative
Total,0.5522388059701497,negative
Total,0.5753424657534245,negative
Total,0.5675675675675675,negative
Total,0.5522388059701497,negative
Total,0.5730337078651684,negative
Total,0.5522388059701497,negative
Total,0.5522388059701497,negative
Total,0.5662650602409636,negative
Total,0.5522388059701497,negative
Total,0.5789473684210529,negative
Total,0.5981308411214961,negative
Total,0.5698924731182795,negative
Total,0.615720524017467,negative
Total,0.6046511627906972,negative
Total,0.6875,negative
Total,0.8181818181818181,negative
Total,0.6000000000000001,negative
Total,0.7083333333333333,negative
Total,0.6206896551724137,negative
Total,0.7857142857142856,negative
Total,0.7499999999999998,negative
Total,0.5480769230769234,negative
Total,0.6470588235294115,negative
Total,0.5999999999999999,negative
Total,0.5671641791044775,negative
Total,0.4651162790697676,negative
Total,0.5172413793103448,negative
Total,1.0,negative
Total,0.8333333333333333,negative
Total,0.5555555555555554,negative
Total,0.0,negative
Total,0.0,negative
Total,0.0,negative
Total,0.0,negative
Total,0.375,negative
Total,0.0,negative
Total,0.19999999999999996,negative
Total,0.0,negative
Total,0.125,negative
Total,0.28571428571428603,negative
Total,0.6338028169014083,negative
Total,0.4788732394366191,negative
Total,0.631578947368421,negative
Total,0.6666666666666667,negative
Total,0.18181818181818143,negative
Total,0.421875,negative
Total,0.6111111111111114,negative
Total,0.6134020618556697,negative
Total,0.5763546798029551,negative
Total,0.4852941176470591,negative
Total,0.5833333333333333,negative
Total,0.6000000000000003,negative
Total,0.4878048780487805,negative
Total,0.4249999999999998,negative
Total,0.4878048780487805,negative
Total,0.5423728813559323,negative
Total,0.5952380952380956,negative
Total,0.47058823529411775,negative
Total,0.55,negative
Total,0.6071428571428574,negative
Total,0.5929648241206029,negative
Total,0.641509433962264,negative
Total,0.6695652173913043,negative
Total,0.6732673267326736,negative
Total,0.6573426573426573,negative
Total,0.5831435079726652,negative
Total,0.5731343283582089,negative
Total,0.6666666666666665,negative
Total,0.6699999999999999,negative
Total,0.5894206549118386,negative
Total,0.53125,negative
Total,0.4285714285714286,negative
Total,0.8333333333333333,negative
Total,0.5486381322957197,negative
Total,0.6176470588235301,negative
Total,0.5864197530864197,negative
Total,0.0,negative
Total,0.30000000000000004,negative
Total,0.0,negative
Total,0.6099290780141844,negative
Total,1.0,negative
Total,0.0,negative
Total,0.6956521739130435,negative
Total,0.553191489361702,negative
Total,0.6090909090909089,negative
Total,0.6090909090909089,negative
Total,0.5991379310344829,negative
Total,0.6666666666666663,negative
Total,0.8125,negative
Total,0.6000000000000001,negative
Total,0.7628865979381443,negative
Total,0.5594405594405594,negative
Total,0.6636363636363636,negative
Total,0.5357142857142856,negative
Total,0.7560975609756098,negative
Total,0.6186440677966105,negative
Total,0.0,negative
Total,0.75,negative
Total,0.6530612244897964,negative
Total,0.4444444444444444,negative
Total,0.6666666666666667,negative
Total,0.33333333333333304,negative
Total,0.5,negative
Total,0.7692307692307692,negative
Total,0.5398230088495575,negative
Total,0.7,negative
Total,0.4375,negative
Total,0.5692307692307692,negative
Total,0.6103896103896105,negative
Total,0.6349206349206351,negative
Total,0.7037037037037037,negative
Total,0.6730769230769231,negative
Total,0.679245283018868,negative
Total,0.679245283018868,negative
Total,0.6666666666666667,negative
Total,0.6568627450980389,negative
Total,0.6176470588235292,negative
Total,0.629032258064516,negative
Total,0.6162162162162161,negative
Total,0.5870646766169159,negative
Total,0.41666666666666674,negative
Total,0.60752688172043,negative
Total,0.4999999999999998,negative
Total,0.33333333333333326,negative
Total,0.5757575757575755,negative
Total,0.6249999999999998,negative
Total,0.6875,negative
Total,0.4230769230769229,negative
Total,0.33333333333333326,negative
Total,0.5,negative
Total,0.586206896551724,negative
Total,1.0,negative
Total,0.857142857142857,negative
Total,0.0,negative
Total,1.0,negative
Total,0.666666666666667,negative
Total,0.47368421052631593,negative
Total,0.5951219512195123,negative
Total,2.0,negative
Total,0.6666666666666667,negative
Total,0.15384615384615352,negative
Total,0.6475409836065575,negative
Total,0.5,negative
Total,0.5,negative
Total,0.5693215339233038,negative
Total,0.5026737967914439,negative
Total,0.5052083333333335,negative
Total,0.5026737967914439,negative
Total,0.5053191489361704,negative
Total,0.6298342541436466,negative
Total,0.6256983240223464,negative
Total,0.6306818181818181,negative
Total,0.6348314606741572,negative
Total,0.6064257028112452,negative
Total,0.625,negative
Total,1.0,negative
Total,1.0,negative
Total,0.5,negative
Total,0.6499999999999999,negative
Total,0.826086956521739,negative
Total,0.6436170212765959,negative
Total,0.5744680851063833,negative
Total,0.5399999999999998,negative
Total,0.4444444444444444,negative
Total,0.6206896551724139,negative
Total,0.6666666666666665,negative
Total,0.5,negative
Total,0.6428571428571435,negative
Total,0.8461538461538463,negative
Total,0.5,negative
Total,0.6666666666666665,negative
Total,0.5,negative
Total,0.6551724137931039,negative
Total,0.7500000000000001,negative
Total,0.0,negative
Total,0.6000000000000001,negative
Total,1.5,negative
Total,0.4375,negative
Total,0.75,negative
Total,0.75,negative
Total,0.631578947368421,negative
Total,0.0,negative
Total,0.6666666666666667,negative
Total,0.6909090909090907,negative
Total,0.6499999999999999,negative
Total,0.3333333333333335,negative
Total,0.3333333333333335,negative
Total,0.3333333333333335,negative
Total,0.3333333333333335,negative
Total,0.3333333333333335,negative
Total,0.3333333333333335,negative
Total,0.3333333333333335,negative
Total,0.3333333333333335,negative
Total,0.3333333333333335,negative
Total,0.3333333333333335,negative
Total,0.3333333333333335,negative
Total,0.6000000000000001,negative
Total,0.3333333333333335,negative
Total,0.3333333333333335,negative
Total,0.3333333333333335,negative
Total,0.3333333333333335,negative
Total,0.3333333333333335,negative
Total,0.6666666666666665,negative
Total,0.3333333333333335,negative
Total,0.3333333333333335,negative
Total,0.25,negative
Total,0.4444444444444444,negative
Total,0.45454545454545436,negative
Total,0.3333333333333335,negative
Total,0.3333333333333335,negative
Total,0.3333333333333335,negative
Total,0.3333333333333335,negative
Total,0.5555555555555558,negative
Total,0.3333333333333335,negative
Total,0.3333333333333335,negative
Total,0.3333333333333335,negative
Total,0.19999999999999996,negative
Total,0.55,negative
Total,0.4819277108433735,negative
Total,0.4166666666666665,negative
Total,0.5294117647058825,negative
Total,0.5428571428571429,negative
Total,0.3333333333333335,negative
Total,0.3333333333333335,negative
Total,0.3333333333333335,negative
Total,0.30000000000000004,negative
Total,0.5294117647058822,negative
Total,0.33333333333333326,negative
Total,0.3333333333333335,negative
Total,0.3333333333333335,negative
Total,0.5,negative
Total,0.3333333333333335,negative
Total,0.3333333333333335,negative
Total,0.3333333333333335,negative
Total,0.3333333333333335,negative
Total,0.3333333333333335,negative
Total,0.4444444444444444,negative
Total,0.25,negative
Total,0.3333333333333335,negative
Total,0.3333333333333335,negative
Total,0.5999999999999999,negative
Total,0.6363636363636369,negative
Total,0.3333333333333335,negative
Total,0.5454545454545452,negative
Total,0.583333333333333,negative
Total,0.6666666666666663,negative
Total,2.0,negative
Total,0.5,negative
Total,1.0,negative
Total,0.5862068965517242,negative
Total,0.33333333333333337,negative
Total,0.33333333333333337,negative
Total,0.0,negative
Total,2.0,negative
Total,1.0,negative
Total,1.0,negative
Total,1.0,negative
Total,1.0,negative
Total,1.0,negative
Total,0.4791666666666665,negative
Total,0.4516129032258065,negative
Total,0.33333333333333326,negative
Total,0.4444444444444444,negative
Total,0.3333333333333335,negative
Total,0.5833333333333333,negative
Total,0.5473684210526313,negative
Total,0.5999999999999999,negative
Total,0.5180722891566265,negative
Total,0.0,negative
Total,0.5384615384615385,negative
Total,0.5,negative
Total,0.33333333333333326,negative
Total,0.3913043478260869,negative
Total,0.6296296296296295,negative
Total,1.0,negative
Total,0.4782608695652175,negative
Total,0.49090909090909096,negative
Total,0.3333333333333335,negative
Total,0.5,negative
Total,0.75,negative
Total,1.0,negative
Total,0.19999999999999996,negative
Total,0.4444444444444444,negative
Total,0.33333333333333326,negative
Total,0.14285714285714257,negative
Total,0.45454545454545436,negative
Total,0.40000000000000013,negative
Total,0.3999999999999999,negative
Total,0.5,negative
Total,1.0,negative
Total,0.0,negative
Total,0.0,negative
Total,0.0,negative
Total,0.45614035087719285,negative
Total,0.40000000000000013,negative
Total,0.0,negative
Total,1.0,negative
Total,1.0,negative
Total,1.0,negative
Total,0.5796178343949046,negative
Total,0.6666666666666665,negative
Total,0.0,negative
Total,1.5,negative
Total,0.8333333333333333,negative
Total,0.5517241379310345,negative
Total,1.0,negative
Total,1.0,negative
Total,0.4392523364485983,negative
Total,1.0,negative
Total,0.6666666666666667,negative
Total,0.5499999999999998,negative
Total,0.27272727272727293,negative
Total,0.6666666666666663,negative
Total,0.6666666666666667,negative
Total,1.0,negative
Total,1.0,negative
Total,0.5714285714285714,negative
Total,0.6666666666666667,negative
Total,0.33333333333333326,negative
Total,0.40000000000000013,negative
Total,0.43243243243243246,negative
Total,0.588235294117647,negative
Total,0.7142857142857142,negative
Total,0.5689655172413794,negative
Total,1.0,negative
Total,1.0,negative
Total,0.5428571428571429,negative
Total,0.5,negative
Total,0.4090909090909087,negative
Total,0.7111111111111112,negative
Total,0.5238095238095235,negative
Total,0.5,negative
Total,0.0,negative
Total,0.5112359550561798,negative
Total,0.5,negative
Total,0.5,negative
Total,1.333333333333333,negative
Total,0.0,negative
Total,0.7272727272727266,negative
Total,0.0,negative
Total,1.0,negative
Total,0.5238095238095233,negative
Total,0.3333333333333335,negative
Total,0.5,negative
Total,0.84375,negative
Total,0.8181818181818181,negative
Total,0.5,negative
Total,0.5306122448979591,negative
Total,1.0,negative
Total,0.0,negative
Total,0.5789473684210529,negative
Total,0.5,negative
Total,0.6216216216216217,negative
Total,0.6792452830188682,negative
Total,0.6164383561643836,negative
Total,0.6851851851851842,negative
Total,0.6931818181818183,negative
Total,0.5833333333333333,negative
Total,0.5,negative
Total,0.5999999999999999,negative
Total,0.5714285714285721,negative
Total,0.5999999999999999,negative
Total,0.5555555555555558,negative
Total,0.5384615384615383,negative
Total,0.6499999999999999,negative
Total,0.7076023391812867,negative
Total,0.6551724137931034,negative
Total,0.5999999999999996,negative
Total,0.5327102803738317,negative
Total,0.6394849785407724,negative
Total,0.0,negative
Total,0.0,negative
Total,0.30000000000000004,negative
Total,0.8500000000000001,negative
Total,0.2727272727272727,negative
Total,0.6666666666666665,negative
Total,0.0,negative
Total,0.0,negative
Total,0.6799999999999999,negative
Total,0.5714285714285714,negative
Total,0.5737704918032789,negative
Total,0.5333333333333332,negative
Total,0.42857142857142816,negative
Total,0.5833333333333333,negative
Total,0.8181818181818181,negative
Total,0.5925925925925926,negative
Total,0.7692307692307694,negative
Total,0.4705882352941173,negative
Total,0.6666666666666666,negative
Total,0.5833333333333333,negative
Total,0.75,negative
Total,0.4680851063829785,negative
Total,1.0,negative
Total,0.6000000000000001,negative
Total,0.6428571428571428,negative
Total,0.5800000000000001,negative
Total,0.0,negative
Total,0.6071428571428572,negative
Total,1.0,negative
Total,0.5,negative
Total,0.603174603174603,negative
Total,0.5111111111111111,negative
Total,0.0,negative
Total,0.5026737967914439,negative
Total,0.0,negative
Total,0.0,negative
Total,0.5,negative
Total,0.5384615384615388,negative
Total,0.5,negative
Total,0.5,negative
Total,0.5,negative
Total,0.5,negative
Total,0.5,negative
Total,0.5,negative
Total,0.5,negative
Total,1.0,negative
Total,1.0,negative
Total,1.0,negative
Total,0.8888888888888886,negative
Total,0.4545454545454546,negative
Total,0.5714285714285721,negative
Total,0.7499999999999998,negative
Total,0.8333333333333333,negative
Total,1.0,negative
Total,0.9514563106796112,negative
Total,2.0,negative
Total,0.8181818181818181,negative
Total,1.375,negative
Total,1.0,negative
Total,0.0,negative
Total,0.0,negative
Total,1.133333333333333,negative
Total,0.7142857142857142,negative
Total,0.0,negative
Total,0.6666666666666667,negative
Total,0.7727272727272723,negative
Total,0.7,negative
Total,1.0,negative
Total,0.0,negative
Total,1.1111111111111114,negative
Total,1.0,negative
Total,1.0,negative
Total,0.33333333333333326,negative
Total,0.9999999999999998,negative
Total,2.0,negative
Total,1.0,negative
Total,0.5,negative
Total,0.5,negative
Total,0.7391304347826089,negative
Total,1.0000000000000007,negative
Total,0.9594594594594599,negative
Total,1.0270270270270279,negative
Total,0.9999999999999998,negative
Total,1.0000000000000007,negative
Total,1.0173913043478255,negative
Total,1.0000000000000007,negative
Total,0.9999999999999998,negative
Total,1.0000000000000007,negative
Total,1.014492753623188,negative
Total,0.9710144927536231,negative
Total,0.9448818897637796,negative
Total,1.0000000000000007,negative
Total,0.9271383315733894,negative
Total,1.0000000000000007,negative
Total,0.9214659685863877,negative
Total,0.9615384615384615,negative
Total,0.9125000000000001,negative
Total,1.0000000000000007,negative
Total,0.9746835443037976,negative
Total,1.0000000000000007,negative
Total,1.014492753623188,negative
Total,0.9585492227979275,negative
Total,1.0000000000000007,negative
Total,0.9714285714285711,negative
Total,1.0000000000000007,negative
Total,1.0000000000000007,negative
Total,1.0000000000000007,negative
Total,1.0000000000000007,negative
Total,1.0000000000000007,negative
Total,0.9724770642201832,negative
Total,0.9864864864864866,negative
Total,0.953271028037384,negative
Total,1.0000000000000002,negative
Total,0.9582172701949858,negative
Total,1.0000000000000007,negative
Total,0.9999999999999998,negative
Total,1.0000000000000007,negative
Total,1.0000000000000007,negative
Total,0.9868421052631577,negative
Total,0.9999999999999998,negative
Total,1.0000000000000007,negative
Total,0.9651162790697676,negative
Total,0.942708333333333,negative
Total,0.9852941176470587,negative
Total,0.8994169096209914,negative
Total,0.98876404494382,negative
Total,0.9999999999999998,negative
Total,0.9243243243243242,negative
Total,0.9094650205761319,negative
Total,1.0,negative
Total,0.8730769230769231,negative
Total,1.0000000000000007,negative
Total,0.9636363636363634,negative
Total,1.0319148936170215,negative
Total,1.0000000000000007,negative
Total,1.0000000000000007,negative
Total,1.0000000000000007,negative
Total,1.0000000000000007,negative
Total,0.9612403100775198,negative
Total,0.9527559055118109,negative
Total,0.920454545454545,negative
Total,0.9704142011834318,negative
Total,0.9200000000000002,negative
Total,0.9506172839506173,negative
Total,0.9622641509433965,negative
Total,0.9345794392523363,negative
Total,0.9999999999999998,negative
Total,0.9391304347826088,negative
Total,0.987179487179487,negative
Total,0.9861111111111109,negative
Total,0.9257057949479941,negative
Total,1.0000000000000007,negative
Total,1.0147058823529413,negative
Total,0.9733333333333332,negative
Total,1.0144927536231887,negative
Total,0.9999999999999998,negative
Total,1.0000000000000007,negative
Total,0.9864864864864866,negative
Total,1.0000000000000007,negative
Total,1.0000000000000007,negative
Total,1.0000000000000007,negative
Total,0.9999999999999998,negative
Total,0.9874999999999998,negative
Total,1.0000000000000007,negative
Total,0.9791666666666665,negative
Total,1.0000000000000007,negative
Total,0.9863013698630134,negative
Total,1.0,negative
Total,1.0000000000000007,negative
Total,1.0000000000000002,negative
Total,1.0000000000000007,negative
Total,1.0000000000000007,negative
Total,0.9759036144578321,negative
Total,1.0000000000000007,negative
Total,1.0000000000000002,negative
Total,0.9439252336448598,negative
Total,0.9892473118279572,negative
Total,0.9126637554585155,negative
Total,0.945736434108527,negative
Total,0.875,negative
Total,1.0000000000000002,negative
Total,0.8499999999999999,negative
Total,0.9166666666666667,negative
Total,0.896551724137931,negative
Total,0.9285714285714284,negative
Total,0.9166666666666667,negative
Total,0.8589743589743588,negative
Total,0.9411764705882353,negative
Total,0.9000000000000001,negative
Total,0.9104477611940298,negative
Total,0.8837209302325582,negative
Total,0.9241379310344828,negative
Total,1.0,negative
Total,0.8333333333333333,negative
Total,1.0,negative
Total,0.6666666666666665,negative
Total,0.6666666666666665,negative
Total,0.6666666666666665,negative
Total,0.6666666666666665,negative
Total,0.5,negative
Total,0.75,negative
Total,0.5999999999999999,negative
Total,0.6666666666666665,negative
Total,0.625,negative
Total,0.5714285714285716,negative
Total,1.0422535211267607,negative
Total,0.9436619718309855,negative
Total,0.9868421052631577,negative
Total,0.3333333333333335,negative
Total,0.6363636363636365,negative
Total,0.84375,negative
Total,0.8888888888888886,negative
Total,0.9742268041237114,negative
Total,0.8916256157635467,negative
Total,0.7426470588235294,negative
Total,0.8333333333333333,negative
Total,0.7333333333333336,negative
Total,0.8536585365853657,negative
Total,0.7249999999999999,negative
Total,0.7804878048780486,negative
Total,0.8644067796610169,negative
Total,0.9047619047619044,negative
Total,0.8235294117647061,negative
Total,0.8375000000000001,negative
Total,0.8571428571428572,negative
Total,0.9447236180904521,negative
Total,1.0283018867924527,negative
Total,1.026086956521739,negative
Total,1.039603960396039,negative
Total,0.9930069930069936,negative
Total,0.91002277904328,negative
Total,0.9208955223880595,negative
Total,1.019607843137255,negative
Total,1.0400000000000003,negative
Total,0.9445843828715368,negative
Total,0.90625,negative
Total,1.0000000000000002,negative
Total,1.1666666666666667,negative
Total,0.9649805447470816,negative
Total,1.03781512605042,negative
Total,0.9938271604938271,negative
Total,1.0,negative
Total,0.9000000000000001,negative
Total,1.0,negative
Total,0.9255319148936172,negative
Total,1.333333333333333,negative
Total,1.0,negative
Total,1.1739130434782608,negative
Total,0.8936170212765959,negative
Total,0.9204545454545456,negative
Total,0.9204545454545456,negative
Total,0.9245689655172415,negative
Total,0.33333333333333326,negative
Total,1.25,negative
Total,0.6000000000000001,negative
Total,1.11340206185567,negative
Total,0.8671328671328675,negative
Total,0.990909090909091,negative
Total,0.9285714285714284,negative
Total,1.1097560975609755,negative
Total,0.9915254237288136,negative
Total,0.33333333333333326,negative
Total,0.5,negative
Total,0.9999999999999998,negative
Total,0.7555555555555558,negative
Total,0.833333333333333,negative
Total,1.0,negative
Total,1.0,negative
Total,1.0769230769230766,negative
Total,0.9247787610619467,negative
Total,0.9500000000000002,negative
Total,0.6875,negative
Total,0.9846153846153847,negative
Total,0.9090909090909094,negative
Total,0.9047619047619047,negative
Total,0.9444444444444446,negative
Total,0.9230769230769234,negative
Total,0.9245283018867927,negative
Total,0.9245283018867927,negative
Total,0.9305555555555556,negative
Total,0.9607843137254901,negative
Total,0.8970588235294119,negative
Total,0.8709677419354838,negative
Total,1.0054054054054056,negative
Total,0.8955223880597016,negative
Total,0.5833333333333333,negative
Total,0.956989247311828,negative
Total,0.6666666666666663,negative
Total,0.33333333333333326,negative
Total,0.9090909090909094,negative
Total,1.1041666666666667,negative
Total,1.0625,negative
Total,0.8461538461538458,negative
Total,0.9999999999999998,negative
Total,0.875,negative
Total,0.7931034482758621,negative
Total,1.0,negative
Total,0.9999999999999998,negative
Total,1.0,negative
Total,1.0,negative
Total,0.8148148148148149,negative
Total,0.7368421052631582,negative
Total,0.8975609756097571,negative
Total,2.0,negative
Total,1.0,negative
Total,0.461538461538461,negative
Total,1.0163934426229506,negative
Total,1.0,negative
Total,1.0,negative
Total,0.926253687315634,negative
Total,0.898395721925134,negative
Total,0.9062499999999998,negative
Total,0.898395721925134,negative
Total,0.8989361702127663,negative
Total,0.9171270718232039,negative
Total,0.9273743016759779,negative
Total,0.9261363636363638,negative
Total,0.9325842696629218,negative
Total,0.907630522088354,negative
Total,1.0,negative
Total,1.0,negative
Total,1.5,negative
Total,1.0,negative
Total,1.0000000000000002,negative
Total,1.217391304347826,negative
Total,1.0212765957446805,negative
Total,0.9787234042553192,negative
Total,0.9799999999999998,negative
Total,0.8888888888888888,negative
Total,1.1034482758620685,negative
Total,1.0,negative
Total,1.0,negative
Total,0.9571428571428571,negative
Total,1.2307692307692308,negative
Total,1.0,negative
Total,1.1666666666666663,negative
Total,1.0,negative
Total,0.8965517241379317,negative
Total,1.1666666666666665,negative
Total,0.0,negative
Total,1.1,negative
Total,2.0,negative
Total,0.8125,negative
Total,1.0,negative
Total,1.0,negative
Total,0.9999999999999998,negative
Total,1.0,negative
Total,0.8333333333333333,negative
Total,0.9999999999999991,negative
Total,1.0999999999999999,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.2000000000000002,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.1666666666666663,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.0,negative
Total,1.1111111111111114,negative
Total,1.090909090909091,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,0.7962962962962963,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.0,negative
Total,1.15,negative
Total,0.7710843373493979,negative
Total,0.7916666666666665,negative
Total,1.0588235294117647,negative
Total,1.0285714285714285,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,0.9000000000000001,negative
Total,0.9411764705882353,negative
Total,0.833333333333333,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.0625,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.0,negative
Total,1.0,negative
Total,1.3333333333333333,negative
Total,1.3333333333333333,negative
Total,1.0799999999999998,negative
Total,1.090909090909091,negative
Total,1.3333333333333333,negative
Total,1.090909090909091,negative
Total,1.3333333333333333,negative
Total,1.25,negative
Total,1.3333333333333333,negative
Total,2.0,negative
Total,1.0,negative
Total,1.0,negative
Total,0.8620689655172413,negative
Total,0.8333333333333335,negative
Total,0.9999999999999998,negative
Total,2.0,negative
Total,1.0,negative
Total,1.0,negative
Total,1.0,negative
Total,1.0,negative
Total,1.0,negative
Total,0.7187499999999998,negative
Total,0.661290322580645,negative
Total,0.9999999999999998,negative
Total,1.0000000000000002,negative
Total,0.6666666666666667,negative
Total,0.9999999999999998,negative
Total,0.8736842105263156,negative
Total,1.2000000000000002,negative
Total,0.8554216867469879,negative
Total,0.5,negative
Total,0.9615384615384612,negative
Total,0.9375,negative
Total,0.7777777777777779,negative
Total,0.6739130434782608,negative
Total,0.962962962962963,negative
Total,2.0,negative
Total,0.826086956521739,negative
Total,0.8181818181818183,negative
Total,0.6666666666666665,negative
Total,0.8571428571428579,negative
Total,1.375,negative
Total,1.0,negative
Total,0.8000000000000003,negative
Total,1.0000000000000002,negative
Total,0.6666666666666665,negative
Total,0.2857142857142858,negative
Total,0.7272727272727273,negative
Total,0.8999999999999999,negative
Total,0.7999999999999998,negative
Total,1.0,negative
Total,1.5,negative
Total,1.0,negative
Total,1.0,negative
Total,1.0,negative
Total,0.7719298245614032,negative
Total,1.2000000000000002,negative
Total,1.0,negative
Total,1.0,negative
Total,1.0,negative
Total,1.0,negative
Total,0.8662420382165608,negative
Total,0.6666666666666665,negative
Total,1.0,negative
Total,1.5,negative
Total,1.3333333333333333,negative
Total,1.0,negative
Total,1.0,negative
Total,0.0,negative
Total,0.766355140186916,negative
Total,1.0,negative
Total,0.9999999999999998,negative
Total,0.75,negative
Total,0.7272727272727266,negative
Total,0.9999999999999998,negative
Total,0.9999999999999998,negative
Total,1.0,negative
Total,1.0,negative
Total,0.7142857142857142,negative
Total,0.9999999999999998,negative
Total,0.33333333333333326,negative
Total,0.8000000000000003,negative
