OMIMID,geneID
610163,[919]
610168,[7048]
610181,"[103, 11274, 11277, 25939, 64135, 79621]"
610185,[124997]
610187,[23414]
610188,[80184]
610189,[80184]
610193,[1829]
610198,[131118]
610199,[169792]
610202,[4094]
610204,[283989]
610205,"[182, 4853]"
610212,[51473]
610217,[8398]
610220,[494513]
610227,[79755]
610234,[]
610244,[118813]
610245,[5173]
610246,[10939]
610247,"[10188, 81603, 85480, 440854]"
610250,[65055]
610251,[217]
610253,[79813]
610256,[2301]
610265,[222662]
610279,[]
610282,[64218]
610283,[64218]
610293,"[84992, 93183, 284098]"
610297,[27429]
610313,"[9244, 23529, 55975]"
610321,[]
610329,[84153]
610333,[10535]
610353,[1135]
610356,[169522]
610357,[547]
610359,"[6657, 23020]"
610370,[50674]
610374,[6833]
610377,"[3156, 4598]"
610381,[84839]
610382,[]
610419,[9294]
610424,[]
610425,[1413]
610427,"[778, 2779, 2784, 2916, 4308, 5158, 6010, 6295, 9187, 57010, 60506, 345193, 440435]"
610441,[]
610442,[54187]
610443,[284058]
610444,[2779]
610445,[6010]
610446,[]
610448,"[11277, 25939, 340061]"
610455,[54809]
610460,[7172]
610474,[2261]
610475,[50940]
610476,[1824]
610478,[93589]
610489,[5573]
610498,[51021]
610504,[871]
610505,[10102]
610508,[8462]
610532,[84668]
610535,[]
610536,[9343]
610539,[5660]
610542,[2673]
610549,[3643]
610551,[81622]
610582,[3767]
610599,[768206]
610600,[1585]
610612,[343035]
610618,[2161]
610623,[5309]
610628,[60675]
610629,[6229]
610644,[284654]
610651,[2071]
610678,[7284]
610682,[10491]
610687,[1073]
610688,[91147]
610698,[3075]
610706,[2248]
610708,"[10059, 692222]"
610713,[3239]
610717,[57104]
610725,"[4868, 51196]"
610733,[6654]
610738,"[10456, 11311, 51428]"
610743,[23345]
610753,[]
610755,[1027]
610756,[2068]
610758,[2067]
610759,"[5885, 8243, 9126, 23476, 25836]"
610762,[949]
610768,[22845]
610773,[5250]
610798,[28956]
610799,"[51135, 114609]"
610805,[25778]
610828,[5727]
610829,[2736]
610832,[79728]
610842,[2677]
610852,[51314]
610860,[]
610878,[6092]
610883,"[10743, 201163]"
610896,"[2138, 6495, 7020, 147912]"
610910,[]
610913,[6440]
610915,[64175]
610921,[21]
610926,[]
610938,[]
610947,[4040]
610951,[256471]
610954,"[6925, 9378, 26047]"
610965,[2072]
610967,[387733]
610968,[60681]
610978,[7080]
610984,[3426]
610988,[]
610992,[29968]
610997,[10481]
611022,[5962]
611031,[]
611038,[30062]
611040,[83552]
611064,[11213]
611067,[57449]
611073,[]
611081,[55054]
611087,[92335]
611090,[6487]
611091,[54888]
611092,[2898]
611093,[7991]
611095,[]
611096,[]
611097,[]
611102,"[117155, 161497]"
611105,[55157]
611107,[]
611126,[28976]
611131,[10002]
611134,[80184]
611136,"[785, 2554]"
611154,[]
611162,[6521]
611174,[10265]
611182,[84342]
611209,[9382]
611225,[11160]
611228,[9896]
611247,[]
611252,[724107]
611263,[57560]
611277,[2566]
611283,[27034]
611284,[]
611291,[79840]
611302,[10749]
611307,[203859]
611363,[57057]
611364,[]
611369,"[4604, 23396]"
611376,"[5885, 79770]"
611377,[9241]
611378,[718]
611381,[]
611383,"[4647, 7399, 25861, 65217, 79955]"
611390,[92935]
611391,[631]
611407,[7414]
611431,[161742]
611451,[220074]
611465,[64241]
611489,[866]
611490,[1186]
611493,[9992]
611497,"[1186, 9842, 10312]"
611498,[84662]
611521,[7297]
611523,[57038]
611528,[3728]
611535,"[35, 60, 104, 108, 109, 114, 116, 120, 133, 148, 152, 154, 157, 183, 207, 208, 217, 239, 288, 291, 347, 348, 351, 406, 409, 438, 468, 476, 477, 478, 551, 553, 573, 590, 596, 607, 613, 624, 627, 637, 675, 706, 773, 774, 775, 776, 783, 805, 811, 815, 841, 875, 886, 961, 1005, 1015, 1109, 1129, 1135, 1139, 1142, 1268, 1269, 1312, 1385, 1392, 1394, 1395, 1407, 1408, 1454, 1463, 1465, 1493, 1607, 1610, 1621, 1627, 1636, 1644, 1734, 1740, 1741, 1742, 1745, 1769, 1786, 1808, 1812, 1813, 1814, 1815, 1816, 1826, 1848, 1901, 1959, 1960, 1962, 2065, 2066, 2099, 2158, 2173, 2260, 2263, 2289, 2534, 2539, 2554, 2556, 2558, 2560, 2561, 2562, 2565, 2569, 2570, 2571, 2572, 2596, 2668, 2670, 2694, 2739, 2774, 2784, 2847, 2890, 2891, 2892, 2894, 2896, 2897, 2898, 2900, 2901, 2902, 2903, 2904, 2908, 2913, 2914, 2915, 2917, 2931, 2932, 2944, 2952, 2954, 3084, 3091, 3094, 3123, 3126, 3133, 3135, 3308, 3309, 3337, 3350, 3351, 3356, 3358, 3359, 3360, 3361, 3439, 3458, 3479, 3485, 3553, 3557, 3560, 3569, 3576, 3612, 3613, 3628, 3630, 3680, 3684, 3697, 3699, 3700, 3708, 3782, 3785, 3786, 3939, 4128, 4129, 4133, 4153, 4158, 4200, 4240, 4300, 4318, 4319, 4522, 4524, 4535, 4548, 4684, 4723, 4729, 4731, 4734, 4741, 4747, 4784, 4837, 4846, 4855, 4862, 4900, 4914, 4915, 4919, 4929, 5015, 5027, 5091, 5116, 5141, 5142, 5152, 5173, 5209, 5211, 5223, 5265, 5289, 5305, 5319, 5320, 5321, 5335, 5367, 5428, 5443, 5444, 5454, 5467, 5481, 5522, 5524, 5533, 5584, 5590, 5594, 5625, 5649, 5664, 5730, 5816, 5923, 5972, 5992, 5999, 6095, 6196, 6281, 6285, 6303, 6326, 6334, 6422, 6428, 6482, 6505, 6506, 6507, 6511, 6526, 6530, 6531, 6532, 6540, 6570, 6571, 6611, 6616, 6648, 6671, 6697, 6733, 6750, 6755, 6787, 6789, 6863, 6869, 6925, 6934, 6999, 7040, 7052, 7054, 7093, 7097, 7099, 7101, 7103, 7124, 7166, 7173, 7184, 7222, 7226, 7252, 7257, 7351, 7421, 7422, 7425, 7432, 7434, 7466, 7494, 7531, 7533, 7534, 8128, 8224, 8322, 8398, 8553, 8774, 8822, 8843, 8863, 8864, 8914, 8973, 9026, 9030, 9145, 9168, 9177, 9201, 9218, 9223, 9248, 9348, 9378, 9415, 9572, 9575, 9632, 9639, 9640, 9771, 9863, 9881, 9990, 10014, 10042, 10043, 10125, 10193, 10249, 10255, 10399, 10462, 10611, 10660, 10718, 10814, 10815, 10846, 11020, 11202, 11216, 22809, 22854, 22871, 22941, 22999, 23166, 23209, 23236, 23245, 23316, 23345, 23348, 23395, 23411, 23413, 23544, 23635, 23774, 25861, 26011, 26047, 26224, 26281, 26528, 27091, 27121, 27185, 27201, 27255, 27306, 27445, 28988, 29985, 30816, 50943, 51083, 51177, 51593, 51650, 51807, 54584, 54877, 54986, 55193, 55364, 55507, 55690, 55752, 55777, 55816, 56884, 56938, 57030, 57084, 57113, 57132, 57519, 57537, 64067, 64127, 64211, 64478, 64854, 65258, 79365, 79728, 79837, 81562, 84062, 84152, 84516, 84539, 84628, 85458, 89832, 91752, 115207, 116443, 121278, 122525, 128674, 144717, 152330, 154664, 160851, 221833, 221981, 246269, 255239, 266727, 267012, 282706, 283871, 319100, 345557, 400359, 406928, 406989, 406994, 728448, 100303453, 100616452]"
611536,[]
611543,[4327]
611544,[1414]
611548,[135935]
611553,[5894]
611554,[5894]
611556,[2997]
611560,[23322]
611561,[23322]
611584,"[4286, 6663]"
611588,[2218]
611590,[6521]
611597,[8419]
611603,[7846]
611615,[2218]
611630,[]
611637,[6687]
611638,[6469]
611664,[]
611694,[]
611705,[7273]
611718,[1950]
611719,[56945]
611721,[5660]
611722,[5660]
611724,[]
611726,[154881]
611731,[]
611739,[]
611742,[]
611755,[80184]
611762,[91662]
611771,[348]
611773,[1282]
611775,"[640, 958, 2212, 80271]"
611777,[23171]
611783,[2034]
611788,[59]
611804,[2035]
611809,[7439]
611812,"[54361, 65266]"
611816,[3756]
611818,[859]
611819,[6330]
611820,[10142]
611862,[]
611867,"[613, 1399, 5594]"
611868,[23301]
611875,[775]
611876,[783]
611878,[7168]
611879,[7134]
611880,[7137]
611881,[226]
611884,[8701]
611890,[2733]
611895,[283]
611907,[]
611913,[25970]
611928,[4477]
611938,"[801, 845, 6262, 253017]"
611942,[8912]
611943,[165918]
611945,[100049159]
611953,[1471]
611960,[1116]
612001,"[1139, 51621]"
612004,[54205]
612015,[91869]
612016,[56997]
612018,[387700]
612020,[10908]
612042,[]
612067,[8575]
612069,[23435]
612073,"[1890, 8803]"
612075,[50484]
612076,[56606]
612079,[55131]
612089,[]
612095,[8842]
612098,[70]
612100,"[1024, 4841, 5430, 6602, 22884, 23291, 25942, 26053]"
612109,[3166]
612119,[11181]
612124,[8048]
612126,"[6513, 112476]"
612132,[4792]
612138,"[3691, 5339]"
612158,[88]
612160,[1385]
612164,[6812]
612165,[]
612199,"[79991, 80169]"
612201,[4878]
612219,"[1959, 2078, 2115, 2118, 2130, 2313, 10735, 25792]"
612225,[5078]
612227,"[847, 969, 1129, 1356, 1401, 1512, 1649, 3117, 3119, 3123, 3240, 3291, 3458, 3479, 3559, 3569, 3586, 3630, 3710, 3767, 4842, 4846, 5078, 5588, 6364, 6556, 6774, 6833, 6927, 7124, 7297, 9131, 10019, 23274, 26191, 26291, 29949, 50604, 55315, 60468, 114904, 169792, 246778, 100506742]"
612229,[]
612233,[3329]
612237,"[2130, 6938, 8013, 8148, 10342]"
612240,[3741]
612241,[]
612244,[5243]
612245,[3663]
612247,[2261]
612251,[]
612253,[6775]
612259,[]
612260,[4615]
612261,[149233]
612267,[]
612269,[2562]
612271,[7306]
612278,[345611]
612281,[348938]
612284,[57545]
612285,[57545]
612286,[6569]
612287,[9368]
612289,"[291, 29957]"
612290,[3199]
612291,[200894]
612292,[51305]
612293,[]
612300,[966]
612301,[8792]
612304,[5624]
612309,[]
612310,[344018]
612313,[23314]
612318,[9119]
612319,[79152]
612335,[100049707]
612336,[5627]
612337,[10472]
612347,[3753]
612348,[5327]
612350,[91252]
612354,[]
612356,[3053]
612357,[]
612362,[5122]
612370,[55636]
612371,[7494]
612372,[]
612376,"[207, 332, 366, 960, 1050, 1053, 1668, 1788, 2152, 2322, 2735, 2736, 3417, 3418, 3458, 3605, 3683, 3684, 3687, 3689, 3815, 4869, 4893, 4926, 5371, 5573, 5909, 5914, 6608, 6774, 6777, 7056, 7490, 7704, 8243, 23604, 54790, 54880, 64778, 64859, 79718, 81608, 171023, 359948, 406948, 406950]"
612379,"[4351, 5373, 7841, 8813, 9526, 10559, 22845, 79644]"
612387,[]
612389,[80746]
612390,[79042]
612394,[8985]
612400,"[860, 1301, 1311, 1394, 1758, 3077, 3371, 3589, 3697, 4010, 4054, 4088, 4137, 6608, 8200, 9734, 23245, 27145, 56616, 150356]"
612401,"[4052, 8200, 11060, 55206]"
612406,[100216344]
612416,[2160]
612421,[]
612422,[7139]
612423,[3818]
612431,[5978]
612437,[144165]
612438,[10382]
612444,[64446]
612446,[729]
612447,[7704]
612460,[79068]
612462,[2778]
612463,[2778]
612469,[]
612474,"[2702, 2703]"
612518,[55172]
612520,[6927]
612522,[1234]
612525,[]
612526,[857]
612527,[6218]
612528,[6165]
612529,[9313]
612530,[]
612539,[9197]
612540,[1272]
612541,[92579]
612542,[2524]
612551,[8542]
612555,[675]
612556,[9370]
612560,[7367]
612561,"[2623, 6125, 6138, 6141, 6154, 6155, 6204, 6210, 6229, 6232, 6234, 6235, 11224, 51816, 90121]"
612562,[6135]
612563,[6201]
612567,[3588]
612572,[3420]
612577,[9896]
612580,[1013]
612581,[84623]
612582,[]
612591,[5424]
612621,[8831]
612623,[2056]
612624,[1636]
612626,[55784]
612627,[]
612628,[3557]
612630,[10913]
612631,[203]
612633,[5444]
612634,[6648]
612635,[3077]
612643,[10804]
612644,[2707]
612645,[10804]
612649,[345895]
612650,[221421]
612651,[22858]
612653,[6521]
612656,[6507]
612657,[8842]
612671,[10786]
612674,[26090]
612690,[2038]
612691,[9896]
612692,[974]
612702,[2253]
612703,[6491]
612712,[145226]
612713,[79644]
612714,[84701]
612715,[]
612716,[6697]
612718,[2628]
612736,[2593]
612740,[210]
612759,[]
612775,[8754]
612780,[3766]
612781,"[2688, 2692]"
612782,"[10743, 84876]"
612783,[6786]
612794,[70]
612797,[3990]
612798,[1906]
612813,[176]
612838,[6324]
612840,[83706]
612843,[]
612847,[9060]
612852,[3557]
612863,"[23118, 57492]"
612867,[]
612868,[]
612874,[272]
612877,[1829]
612885,[84515]
612899,[846]
612900,[23189]
612908,[1832]
612918,[5290]
612920,[]
612921,[23363]
612922,[4179]
612923,[3426]
612924,[629]
612925,[718]
612926,[7056]
612932,[2027]
612933,[3939]
612936,[9179]
612937,[54344]
612938,[79068]
612940,[5831]
612943,[55975]
612949,[8604]
612951,"[4695, 8635]"
612952,[25939]
612953,[8398]
612954,[9531]
612955,[6640]
612956,[]
612961,[2254]
612964,[2516]
612965,"[1583, 2516, 3973]"
612968,[2301]
612975,"[1137, 1141, 3363, 3553, 5443, 6531, 79365]"
612989,[84233]
612997,"[117144, 117155, 161497]"
612998,[23345]
612999,[23224]
613000,[3868]
613001,"[2260, 3845]"
613002,[7098]
613003,[121278]
613011,[3702]
613013,[8929]
613014,[238]
613021,[6337]
613026,[148103]
613027,"[5256, 5261]"
613028,[5728]
613029,[675]
613038,"[2736, 5015, 5449, 5626, 8820, 89884]"
613060,[2563]
613065,"[10, 25, 405, 613, 641, 841, 861, 1021, 1029, 1053, 1387, 1544, 1545, 1558, 1571, 1728, 2033, 2052, 2078, 2120, 2322, 2356, 2782, 3055, 3131, 3233, 3417, 3575, 3716, 3717, 3718, 3981, 4297, 4524, 4552, 4683, 4853, 5079, 5243, 5925, 6573, 6886, 6887, 6929, 7157, 7441, 7468, 7515, 8021, 10019, 10320, 22806, 22807, 22978, 29072, 55824, 63978, 64109, 84159, 286530, 100288687]"
613067,[]
613068,[2348]
613070,[55687]
613071,[6340]
613073,[4318]
613074,[407053]
613075,[54453]
613076,[2671]
613077,[50484]
613078,"[4361, 10111]"
613079,[125336]
613080,[84733]
613086,[4053]
613087,[7092]
613089,[5290]
613090,"[1187, 1188]"
613091,"[4750, 9742, 9786, 26005, 26160, 51098, 51626, 55112, 57539, 57560, 79659, 79809, 89891, 153241, 255758]"
613092,[5972]
613093,[5146]
613094,[392255]
613095,"[4609, 5310, 5311, 5468, 23193, 23476, 203286]"
613096,[791228]
613098,[]
613099,[4157]
613100,[4909]
613101,[6813]
613102,[1825]
613105,[5961]
613107,[2672]
613112,[81027]
613115,[54463]
613116,[3273]
613118,[462]
613119,[10008]
613120,[55800]
613122,[91624]
613123,[10021]
613135,[6531]
613148,[3587]
613150,[29954]
613151,[55624]
613152,[2218]
613153,[79147]
613154,[9215]
613155,[10585]
613156,[29954]
613157,[55624]
613158,[29954]
613159,[63929]
613160,[]
613161,[51733]
613162,[22978]
613163,[18]
613164,[]
613172,[282996]
613174,[25836]
613177,[8425]
613179,[4860]
613180,[51807]
613192,[83696]
613193,[123872]
613194,[7439]
613195,"[170691, 204219]"
613204,[3679]
613205,[4000]
613206,[57165]
613211,[256764]
613216,[4308]
613217,[4072]
613223,[]
613224,[4893]
613225,[2162]
613227,[767]
613229,"[3218, 114798]"
613235,[2165]
613237,[64423]
613239,"[6329, 100134444]"
613243,[7134]
613244,[4072]
613251,[4624]
613252,[4624]
613254,"[3458, 7249]"
613255,[7414]
613265,[1908]
613266,[6663]
613267,[6925]
613268,[83959]
613270,[6935]
613280,[55532]
613282,[80339]
613285,[389207]
613286,[7137]
613287,[16]
613290,"[98, 1312, 7172]"
613291,[6555]
613307,[286262]
613308,[6204]
613309,[6231]
613310,[23554]
613312,[5167]
613313,[57817]
613319,[203859]
613320,[51025]
613325,[6597]
613327,[284119]
613328,"[5293, 90417]"
613329,[5054]
613330,[579]
613339,[6505]
613341,[9227]
613345,"[3759, 6329]"
613347,[675]
613348,[79728]
613353,[79628]
613355,[9496]
613364,[100359402]
613370,[3630]
613371,[100359393]
613375,[640]
613376,[8988]
613382,[5744]
613385,[83737]
613387,[]
613388,[6569]
613390,[5889]
613391,[374462]
613393,[50489]
613398,[1663]
613399,[5889]
613402,[11284]
613404,[63894]
613406,[25942]
613410,[285195]
613411,[6011]
613418,[100422910]
613424,[70]
613426,[4625]
613428,[388939]
613435,[10133]
613436,[22941]
613443,[4208]
613444,[25970]
613451,[60529]
613453,[5269]
613454,[2290]
613456,[8092]
613463,[]
613464,[123016]
613470,[2821]
613471,[3930]
613477,[6709]
613480,[57165]
613485,[3762]
613488,"[1649, 2521]"
613489,[25839]
613490,[5265]
613493,[930]
613494,[115650]
613495,[931]
613496,[975]
613497,[3988]
613500,[3543]
613501,[973]
613502,[29760]
613506,[56262]
613507,[2992]
613508,"[551, 3458, 5020, 59341]"
613517,[646960]
613523,[2260]
613546,[1588]
613550,[91147]
613551,[54414]
613554,[7450]
613559,[91574]
613561,[51067]
613563,[867]
613566,[10661]
613571,"[2263, 5447]"
613573,[81607]
613575,[84100]
613581,[50939]
613582,[5148]
613587,[94137]
613589,[]
613601,[]
613608,[10299]
613609,[]
613610,[57539]
613611,[5784]
613612,[10466]
613615,[10806]
613616,[112817]
613617,[130557]
613618,[9496]
613625,[90411]
613628,[]
613630,[1147]
613640,[9517]
613641,[3735]
613642,[6389]
613643,[7345]
613646,[51293]
613647,[9907]
613652,"[712, 713, 714]"
613656,[338567]
613657,[3418]
613658,[10056]
613659,"[324, 472, 545, 673, 843, 999, 1316, 2064, 2065, 2263, 3659, 3845, 4233, 4595, 5290, 5426, 6794, 7031, 8313, 51366, 84260]"
613660,[92211]
613661,[440138]
613662,[5428]
613668,[9440]
613670,[27086]
613671,[55084]
613672,[55149]
613673,[10661]
613674,[64321]
613675,"[4763, 84282]"
613676,[55835]
613677,[3762]
613678,[59341]
613679,[2147]
613680,[79228]
613684,[2033]
613686,[84667]
613688,"[3757, 84920, 144245]"
613690,[7137]
613693,[9992]
613694,[5663]
613695,[3753]
613697,[5664]
613700,[]
613702,[9573]
613703,"[9573, 392255]"
613704,[9573]
613705,[7341]
613706,[673]
613707,[673]
613708,[51062]
613710,[60386]
613711,[2668]
613712,[1908]
613717,[51082]
613718,[253827]
613720,[3785]
613721,[6326]
613722,[23236]
613723,[5339]
613724,[6342]
613728,[55129]
613730,[83700]
613731,[6010]
613735,[4774]
613736,[55851]
613737,[5663]
613743,[1583]
613744,[23431]
613750,[4901]
613751,[93]
613752,"[191, 4143, 27232]"
613756,[1259]
613757,[84839]
613758,[6295]
613759,[8772]
613761,[2074]
613762,[4214]
613763,[1410]
613765,[7273]
613767,"[1258, 1301]"
613769,[5995]
613778,[387715]
613779,[718]
613780,[4638]
613783,[716]
613784,[1524]
613789,[732]
613790,[731]
613791,[10747]
613792,[9901]
613794,[6121]
613795,[4088]
613796,[6772]
613800,[5000]
613801,[5158]
613803,[23594]
613804,[81620]
613805,[990]
613806,"[2859, 3091, 4485, 4843, 5244, 6925, 10018, 53347]"
613807,"[55036, 339829]"
613808,[55036]
613809,[7399]
613810,[5145]
613811,[51091]
613812,"[1581, 9420]"
613815,[]
613818,[1605]
613819,[79809]
613820,[79809]
613823,[22995]
613824,[284086]
613825,[735]
613826,[57096]
613827,[2979]
613829,[1406]
613830,[9187]
613834,"[59, 1290]"
613835,[23418]
613837,[3614]
613838,[51778]
613839,[1719]
613843,[7287]
613845,[54938]
613848,[871]
613849,[121340]
613850,[3704]
613854,[2657]
613855,[785]
613856,[2780]
613860,[8547]
613861,[79947]
613862,[10461]
613863,[6335]
613865,[375611]
613869,[1410]
613870,[1889]
613873,[57158]
613874,[5350]
613876,[91624]
613877,[5346]
613881,[9531]
613882,[54805]
613884,[5925]
613885,[79867]
613886,"[1646, 4915]"
613887,[23424]
613908,[343641]
613909,[]
613912,[1675]
613916,[3735]
613925,[220296]
613926,[220296]
613933,[31]
613943,[643418]
613949,[]
613950,[85358]
613951,[84464]
613953,[23765]
613954,[7415]
613955,[133396]
613956,[112744]
613957,[2516]
613958,[283417]
613960,[4689]
613970,[2904]
613972,[7517]
613977,[3048]
613978,"[3039, 3040]"
613980,[3759]
613981,[121391]
613982,[5176]
613983,[24148]
613985,"[790, 1723, 2056, 3040, 3043, 3934, 7036, 7037, 7372, 8912, 57817, 109580095]"
613986,[5015]
613987,[55651]
613988,[55135]
613989,[7015]
613990,[26277]
614008,[8815]
614009,[6915]
614017,[83544]
614018,[9570]
614019,[54820]
614020,[9524]
614021,[253017]
614022,[6331]
614023,[5723]
614024,[8858]
614025,[3990]
614028,[345]
614034,[3162]
614035,[23562]
614036,[2]
614037,[4056]
614038,[2624]
614039,[10381]
614042,[59]
614044,[5644]
614049,[2702]
614050,[10060]
614052,[54968]
614053,[514]
614055,[39]
614063,[339983]
614065,[2318]
614066,[10717]
614067,[11154]
614069,[9841]
614070,[10758]
614072,[84343]
614073,[89781]
614074,[11234]
614075,[79803]
614076,[84062]
614077,[388552]
614078,[54928]
614079,[]
614080,[23556]
614081,[3240]
614082,[2189]
614083,[55120]
614089,[4624]
614090,[4624]
614091,[57539]
614096,[57505]
614097,[847]
614098,[3763]
614099,[112752]
614102,"[3501, 3514]"
614103,[]
614104,[1859]
614105,[4329]
614111,[5162]
614114,[9702]
614115,"[10319, 10716]"
614116,[1786]
614120,[374654]
614122,[]
614128,[3945]
614129,[8192]
614131,[4643]
614134,[1297]
614135,[1297]
614149,[]
614152,[56616]
614153,[10528]
614156,[644]
614157,[8323]
614158,[6916]
614160,[2660]
614162,[6772]
614163,[]
614164,[2876]
614165,[6389]
614167,[84146]
614170,[11107]
614171,[26258]
614172,[2624]
614173,[79600]
614175,[80776]
614180,[7401]
614181,[4117]
614185,[2200]
614186,[3769]
614188,"[3589, 3590]"
614190,[8622]
614192,[84282]
614193,[]
614195,[30813]
614196,[5800]
614198,[6329]
614199,[3913]
614200,[3673]
614201,[51206]
614202,[11253]
614203,[55737]
614204,"[26525, 130340]"
614205,[83987]
614207,[27315]
614208,[]
614209,[27077]
614212,[1376]
614213,[547]
614219,[57572]
614222,[22931]
614224,[3490]
614225,[25782]
614226,[50937]
614227,[]
614228,[1778]
614229,[255928]
614231,"[1303, 51124]"
614233,[]
614249,[9439]
614250,[4340]
614251,[1981]
614254,[2902]
614255,[547]
614256,[10369]
614257,[2036]
614261,[10617]
614262,[91754]
614265,[197322]
614266,"[1012, 1029, 1592, 1794, 2520, 3082, 3576, 4089, 4170, 4481, 4745, 5290, 5468, 5743, 5970, 6548, 6750, 7099, 7157, 8289, 8856, 9844, 23111, 23373, 27086, 51008, 56033, 56475, 115908]"
614278,[7941]
614279,"[1109, 1646]"
614284,[1298]
614286,"[546, 641, 648, 672, 675, 811, 861, 867, 1030, 1050, 1436, 1441, 1495, 1523, 1612, 2056, 2072, 2122, 2146, 2175, 2176, 2177, 2178, 2187, 2188, 2189, 2623, 2624, 3065, 3077, 3845, 4066, 4352, 4609, 5781, 5888, 5889, 6427, 7097, 7157, 7307, 7516, 8233, 8788, 8837, 8877, 10019, 10459, 10735, 23092, 23236, 23305, 23451, 26040, 29089, 51119, 54790, 54809, 55120, 55215, 55512, 57697, 79728, 80169, 83990, 84464, 171023]"
614290,[]
614291,[5892]
614292,[55214]
614293,[]
614296,[7466]
614298,[83636]
614299,[388962]
614300,[132]
614302,[79188]
614303,[406960]
614305,[4038]
614306,[6334]
614307,[23600]
614320,[672]
614321,[859]
614322,[51741]
614323,[60]
614324,[29893]
614325,[9378]
614326,[407975]
614327,[8314]
614328,[6868]
614329,[]
614331,[7048]
614332,[9378]
614333,[]
614335,[4604]
614337,[5395]
614338,[5406]
614340,[55180]
614341,[]
614342,[]
614343,[]
614344,[]
614345,[]
614346,[]
614347,[]
614350,[2956]
614369,[79784]
614370,[1439]
614372,[4153]
614373,[10280]
614376,[57728]
614377,[57728]
614378,[57728]
614379,[721]
614380,[720]
614381,[55703]
614383,[]
614385,[27030]
614388,"[10059, 54808]"
614389,[2153]
614390,[2147]
614391,[308]
614399,[84466]
614401,[]
614402,[11023]
614408,[4618]
614409,[57704]
614411,[]
614415,[25939]
614416,[56603]
614417,[57094]
614418,[57094]
614420,"[712, 720, 1773, 1776, 5580]"
614424,[65062]
614429,[2626]
614430,[2626]
614431,[10370]
614432,[1482]
614433,[10370]
614435,[1482]
614436,[90678]
614437,[30008]
614438,[5831]
614441,[6578]
614450,[7067]
614455,[64423]
614456,[4286]
614457,[6785]
614458,[27010]
614462,[11019]
614464,[95681]
614465,[51524]
614468,[5336]
614470,"[3845, 4893]"
614473,[368]
614474,[2627]
614475,[2627]
614480,[2819]
614482,[9197]
614483,[1284]
614485,[158326]
614486,[7056]
614487,[10939]
614491,[65266]
614492,[65125]
614493,[7456]
614495,[26249]
614496,[8452]
614497,[10058]
614498,[221927]
614499,[8738]
614500,[157657]
614501,[79753]
614504,[3035]
614507,[1650]
614508,[5888]
614514,[5627]
614519,"[1282, 1284]"
614521,[3717]
614524,[1302]
614527,"[3975, 6928]"
614546,[1555]
614557,[55033]
614558,[6334]
614559,[50]
614561,[727676]
614563,[1778]
614564,[545]
614565,[440435]
614569,"[3417, 3418, 5781]"
614575,[]
614576,[57511]
614582,[11222]
614583,[71]
614588,[100885773]
614592,[2263]
614594,"[51360, 64065, 162514]"
614595,[10699]
614602,[6499]
614607,[8289]
614608,[6598]
614609,[6597]
614613,"[5144, 5573]"
614614,[388551]
614615,"[403, 9731, 9786, 54806, 65250]"
614616,[2984]
614617,[57465]
614618,[9152]
614619,[2743]
614621,[1161]
614640,[57654]
614643,[729920]
614650,[51004]
614651,[23590]
614652,[57107]
614653,[667]
614654,[57017]
614662,[]
614665,[2984]
614669,[5332]
614672,[57798]
614673,[9662]
614674,[3350]
614675,"[1437, 6731, 134218, 375748]"
614678,[51010]
614679,[388389]
614680,[]
614688,[]
614689,[]
614691,[55750]
614696,[25978]
614699,[1380]
614700,[987]
614701,[5885]
614702,[25821]
614706,[2896]
614707,[79581]
614714,[4597]
614723,[353]
614727,[55858]
614728,[80254]
614731,[60528]
614732,"[1028, 5426]"
614736,[23530]
614739,[84947]
614740,[7157]
614741,[51660]
614742,[7015]
614743,[7012]
614744,[3211]
614748,[3675]
614749,[84720]
614750,[1798]
614751,[65055]
614752,[]
614753,[4784]
614756,[23261]
614779,[220136]
614782,[2521]
614800,[51594]
614807,[124093]
614808,[5216]
614809,"[3078, 81494]"
614813,"[25886, 374462]"
614814,[3516]
614815,[26123]
614816,[7042]
614817,[22909]
614819,[4053]
614820,[478]
614822,[124404]
614823,[4091]
614830,[84892]
614831,[2911]
614832,[152816]
614833,[25914]
614837,[84634]
614838,[26012]
614839,[6866]
614840,[6870]
614841,[2796]
614842,[3814]
614844,[23090]
614845,[22897]
614847,[6513]
614849,[7187]
614850,[148022]
614851,[51199]
614852,[22995]
614856,[649]
614857,"[5826, 26090]"
614858,[55717]
614859,[5193]
614860,[25792]
614861,[54084]
614862,[5190]
614863,[5190]
614866,[5828]
614867,[5828]
614868,[6789]
614869,[10518]
614870,[5192]
614871,[5192]
614872,[55670]
614873,[55670]
614874,[54919]
614875,[3417]
614876,"[1536, 9409]"
614877,[9409]
614878,[5336]
614879,[5191]
614880,[9394]
614881,[3300]
614882,[8504]
614883,[5194]
614885,[5194]
614886,[5824]
614887,[5195]
614889,[3460]
614890,[3593]
614891,[3594]
614892,[6772]
614893,[3394]
614895,[57716]
614896,[776]
614897,[10371]
614898,[137492]
614899,[51475]
614900,[6154]
614915,[4604]
614916,[801]
614920,[8799]
614921,[5236]
614922,[55005]
614923,[10295]
614924,[124454]
614926,[23438]
614929,[121391]
614931,[3229]
614932,[87178]
614934,[87178]
614935,[23639]
614937,[8996]
614940,[128178]
614941,[128178]
614944,[283310]
614945,[340990]
614946,[10667]
